instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
99,4,0.0,0.0,1.0,22000,21918,21890.0,21520.2,20466.3,14615.3,0.624545023099863,2658.979407325356
97,1,0.8,1.0,0.0,22000,21790,20821.5,18892.4,16810.9,13131.78,5.430710536428925e-124,1052.950520632305
97,0,1.0,1.0,0.0,22000,20789,20635.0,20406.0,19678.7,14521.22,6.1727727335822745e-233,1015.2169978679883
97,3,0.2,0.1911600691379429,0.8088399308620571,22000,21779,21674.5,20543.4,19100.2,12261.38,0.8084481206126959,1570.216751207069
97,2,0.5,0.8678066015092456,0.13219339849075443,22000,19798,19776.5,18348.8,16658.0,13565.0,1.0025815476226888e-161,998.2047583930269
98,0,1.0,1.0,0.0,22000,21141,20937.5,18604.2,16204.9,12925.86,6.264175695430482e-81,1073.0926321305778
98,1,0.8,1.0,0.0,22000,21812,20508.5,17462.6,16037.0,13454.16,9.037118633570306e-286,956.6583755338427
98,3,0.2,0.20466301001672058,0.7953369899832794,22000,21635,21403.0,20444.2,18747.0,12276.9,0.10393614870311131,1403.124913335809
98,2,0.5,0.8858466414726319,0.11415335852736803,22000,20338,19364.0,17198.0,15560.2,12852.16,4.172415097366155e-183,1075.1541273742027
99,0,1.0,1.0,0.0,22000,21108,21036.5,20667.6,19397.1,12748.34,1.849934544110987e-13,1186.8884260800055
99,3,0.2,0.19263210390511504,0.807367896094885,22000,21347,20968.5,19581.8,17985.5,11063.72,0.2185988615400902,1699.135051202908
99,1,0.8,1.0,0.0,22000,21690,20953.0,20068.6,18015.0,13730.44,8.916356706068109e-169,1056.9030453154248
99,2,0.5,0.9166997431985883,0.08330025680141169,22000,20282,19958.0,19653.6,18420.6,14181.8,4.558295753780597e-149,939.6159096124593
