instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
88,3,22000,20447,19891.5,19413.2,18687.4,14340.54,5.3654507882704115e-18,999.4649097079995
88,1,22000,21855,21459.0,19355.8,16946.0,12931.82,3.203884443043399e-76,1093.463115626688
91,4,22000,20359,19567.0,18483.0,16330.4,12694.38,2.693396874061132e-136,1194.1152503113346
88,2,22000,18082,16174.0,14998.0,14496.7,12683.04,3.0209651785916364e-53,1107.4771988140676
89,0,22000,21911,21702.0,21092.6,20277.2,14499.0,1.308500708819573e-32,942.9635116099755
92,4,22000,21404,20749.5,17206.8,14927.6,11919.24,8.73906998582959e-93,1226.200151574911
89,1,22000,21493,21146.5,19590.0,17418.5,14271.1,3.006917933137541e-87,943.4001696494054
89,3,22000,21338,20959.0,20489.2,18591.7,13953.14,2.194346802179318e-261,1038.6833177035319
89,2,22000,21504,20668.0,19807.4,17477.4,13640.18,2.10973943929754e-231,995.867633356372
90,0,22000,21482,20706.0,17741.8,15711.0,12575.76,1.4982404354403042e-279,1073.554884988209
90,1,22000,21878,21806.5,19662.6,17960.6,13932.1,1.7018517631629863e-245,1047.217172115292
90,3,22000,15443,15382.5,15262.6,15075.4,13648.46,3.46577375965383e-122,876.4902742729047
90,2,22000,19986,19529.5,18395.0,17191.6,13176.48,2.5897437505365787e-142,1132.1513705526938
93,4,22000,21173,21151.5,20808.4,18329.2,13371.82,5.8284920710372354e-266,1056.0003402604475
91,0,22000,21679,21453.5,20491.6,19337.5,13733.66,1.1178487473578394e-227,1181.9891914077573
