instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
44,4,0.0,0.0,1.0,22000,16870,14840.0,12030.2,8953.8,2421.58,9.935007689284275e-06,3920.0
42,0,1.0,0.995679445884091,0.004320554115909036,22000,18962,18682.0,17983.4,16048.4,12766.82,0.0,1644.0
42,1,0.8,0.9633944714629642,0.03660552853703578,22000,21338,21024.5,19142.4,16634.5,12825.7,8.017280627619288e-222,1677.0
45,4,0.0,0.0,1.0,22000,17662,17660.5,13888.2,10468.3,3074.18,9.935005949381416e-06,3918.0
42,3,0.2,0.19676529515955749,0.8032347048404426,22000,15278,14854.0,12989.2,11044.5,8059.66,0.022990784972872654,2527.0
42,2,0.5,0.7330750042382117,0.2669249957617883,22000,17554,16800.5,15600.4,14444.4,12298.84,0.0,1685.0
43,3,0.2,0.1967209306377517,0.8032790693622484,22000,16355,16003.0,14185.8,11748.4,8201.48,0.011878137324054648,2527.0
43,0,1.0,0.9956315840340195,0.0043684159659804775,22000,21965,20777.0,18953.4,16545.5,12882.08,3.721985283837847e-272,1645.0
43,1,0.8,0.9632847995195055,0.036715200480494446,22000,20788,19325.0,17870.8,15888.7,12700.56,4.611058101619641e-107,1641.0
46,4,0.0,0.0,1.0,22000,14887,14537.5,12593.0,10203.8,2948.22,9.93500790052762e-06,3910.0
43,2,0.5,0.7316684070077735,0.2683315929922265,22000,19623,18682.0,17395.8,15796.4,12491.66,8.59303159862106e-293,1703.0
44,0,1.0,0.9957458328499053,0.004254167150094752,22000,19160,18484.0,17692.8,16012.0,12892.44,1.9368645604435098e-88,1617.0
47,4,0.0,0.0,1.0,22000,17211,13833.5,10999.8,8166.1,2418.92,9.93500782131295e-06,3908.0
44,3,0.2,0.19675663153017492,0.8032433684698251,22000,18500,18297.0,15706.2,12753.9,8341.48,0.013022429612442047,2527.0
44,1,0.8,0.9631627799048613,0.036837220095138644,22000,18500,18351.5,17004.0,15480.7,12764.42,2.6150766804200306e-295,1650.0
44,2,0.5,0.7323452063271068,0.26765479367289324,22000,21701,21662.5,20796.8,17186.6,12817.58,2.7584849970816716e-216,1696.0
45,3,0.2,0.1967559656896622,0.8032440343103379,22000,15949,15910.0,14513.8,11856.4,8182.82,0.2560534570685422,2526.0
45,0,1.0,0.9957845070967243,0.004215492903275709,22000,21118,21002.5,19142.4,16943.5,12948.94,6.799612065419205e-33,1652.0
45,1,0.8,0.9633946484252254,0.0366053515747746,22000,16454,15981.0,15387.0,14574.1,12427.78,3.265753056072765e-205,1656.0
48,4,0.0,0.0,1.0,22000,19881,18304.0,14709.2,11352.9,3610.0,9.934366760264574e-06,3902.0
45,2,0.5,0.7317409212205592,0.2682590787794408,22000,19292,19006.0,17111.8,15526.7,12503.62,0.0,1688.0
46,0,1.0,0.9956993809422792,0.004300619057720865,22000,20733,20381.0,17945.6,16262.7,12924.1,6.826129510375037e-308,1648.0
46,1,0.8,0.9633174768921375,0.03668252310786248,22000,21657,21014.0,19569.4,17416.6,12838.0,2.1912843711092172e-231,1652.0
46,3,0.2,0.20150504079270856,0.7984949592072914,22000,14585,14348.0,13328.2,11544.0,8114.18,0.7434589285605284,2528.0
46,2,0.5,0.7334715937657114,0.2665284062342886,22000,18049,17350.5,16033.8,14940.5,12468.74,3.0023931390670633e-286,1676.0
49,4,0.0,0.0,1.0,22000,13374,13052.5,10918.0,7604.3,2571.1,9.93429721101942e-06,3892.0
47,3,0.2,0.19674197107845984,0.8032580289215402,22000,12560,12505.5,11363.4,10269.0,7816.84,0.03215922061667153,2533.0
47,1,0.8,0.9632401283984995,0.036759871601500564,22000,20624,20145.0,19153.6,16572.0,12934.18,1.5396021805727904e-254,1625.0
47,0,1.0,0.9956404008893582,0.004359599110641782,22000,17290,16883.0,15910.6,14612.7,12430.38,0.0,1659.0
50,4,0.0,0.0,1.0,22000,21405,19511.5,15787.4,11811.3,3625.78,9.935007900331704e-06,3904.0
47,2,0.5,0.7336456278763971,0.2663543721236029,22000,20469,18340.5,16691.8,15214.4,12598.22,2.0119660990297004e-10,1670.0
48,3,0.2,0.19675120653707887,0.8032487934629211,22000,16498,15381.5,13688.6,11576.8,8164.52,0.967094574897021,2513.0
48,0,1.0,0.9958624507694773,0.004137549230522682,22000,20282,19589.0,18027.0,15857.8,12644.22,3.447074660949941e-277,1643.0
48,1,0.8,0.9634809634809635,0.03651903651903652,22000,17654,16883.5,15037.6,14134.5,12324.6,1.504079368728733e-180,1648.0
51,4,0.0,0.0,1.0,22000,21031,17520.5,13301.0,9719.2,2814.42,9.868895541836328e-06,3912.0
48,2,0.5,0.7318882522042793,0.2681117477957207,22000,20106,19243.0,18242.8,16248.5,12633.08,7.774718684328274e-224,1691.0
49,3,0.2,0.19675939369301354,0.8032406063069865,22000,12912,12395.0,11369.8,10354.7,7904.66,0.02353037648227773,2526.0
49,0,1.0,0.995591135862629,0.004408864137370925,22000,20062,19187.5,17659.6,15935.9,12842.7,4.141520976337344e-114,1645.0
49,1,0.8,0.9633174768921375,0.03668252310786248,22000,18379,18247.0,17184.6,15685.2,12865.94,8.206387719036684e-296,1641.0
52,4,0.0,0.0,1.0,22000,19686,17223.5,14101.2,10377.2,3258.18,9.783706693403898e-07,3910.0
49,2,0.5,0.7312284874502069,0.2687715125497931,22000,17928,17873.0,17276.8,15942.5,12502.28,3.131637955275979e-08,1689.0
50,3,0.2,0.19675825101195765,0.8032417489880423,22000,13979,13071.5,12236.6,10713.3,7939.64,0.32623232621255577,2532.0
53,4,0.0,0.0,1.0,22000,20409,18507.0,16480.2,13911.7,4176.36,9.935007900533291e-06,3886.0
50,0,1.0,0.9956396540663602,0.004360345933639779,22000,21019,19715.5,18112.8,16102.0,12894.2,1.7891518535934994e-120,1617.0
50,1,0.8,0.9635831540593446,0.036416845940655466,22000,21735,20057.0,17976.6,16027.4,12633.84,7.034333567462163e-155,1651.0
50,2,0.5,0.7326062574931353,0.26739374250686465,22000,17037,16553.0,15307.8,14508.1,12323.26,2.9097576893624677e-137,1690.0
