instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
53,2,22000,21394,21173.5,20748.0,18441.25,14575.583333333334,1.4954609915712005e-134,880.3867457409393
54,1,22000,18830,18753.0,15882.666666666666,15115.625,13119.458333333334,2.5926350855925414e-24,907.0443350576693
54,0,22000,17246,17213.5,17084.666666666668,16943.625,13710.8125,1.953729618368246e-269,825.640610512153
54,2,22000,21295,20563.5,19498.333333333332,18540.25,14271.895833333334,2.317279655330612e-149,941.5119727520643
54,3,22000,21888,21866.0,21668.666666666668,20667.375,14673.458333333334,3.535092749959122e-197,942.9532604874668
57,4,22000,21173,21096.5,20513.333333333332,20147.75,14738.708333333334,1.1911882742190462e-293,842.9540155259465
55,3,22000,19391,19336.5,18731.666666666668,17537.0,14707.5,1.2733135026494194e-220,820.1074928410206
55,0,22000,21922,21724.0,20891.333333333332,19724.375,15009.3125,2.1714720780599215e-76,852.3096169030549
55,2,22000,21735,20689.5,17294.0,16028.25,13901.208333333334,1.5774706492765058e-55,907.2965806651895
55,1,22000,20899,20569.0,18724.666666666668,17517.5,14082.0625,4.989423779545608e-133,923.262116938908
